"",
H3,E LES 100
P14-16,E RING 203
P14-16,E RING 204
P14-16,E RING 205
P14-16,E RING 206
P14-16,E RING 207
P14-16,E LES 202
H4,D LAB BASEMENT K01
"",
"M1, M2, M4",C LES 102
P15-16,C LES 102
"",
"M1, M2, M4",C LES 102
P15-16,C LES 102
"",
"I1, I2, T1",D LES 305
P17-18,E LES 201
"",
"R1, R2",E LES 100
P19-20,E LES 201
P19-20,E RING 203
P19-20,E RING 204
P19-20,E RING 205
P19-20,E RING 206
P19-20,D1 LAB 108
"",
"R1, R2",D1 LAB K08
P19-20,E LES 201
P19-20,E RING 203
P19-20,E RING 204
P19-20,E RING 205
P19-20,E RING 206
P19-20,D1 LAB 108
"",
"L1, L2",C LES 101
P1-2,E LES 202
P1-2,D1 LAB 108
"",
"L1, L2",B LES 101
P1-2,E LES 202
P1-2,E LES 203
P1-2,C RING 307
P1-2,E LES 201
"",
"T3, T4",D LAB BASEMENT K02
P6-7,D1 LAB 108
P23-24,E LES 202
P23-24,E LES 203
"",
"T3, T4",D LAB BASEMENT K02
P6-7,D1 LAB 108
P23-24,E LES 202
P23-24,E LES 203
"",
"I3, I4",C LES 102
P3-4,E LES 201
P3-4,E LES 202
P3-4,E LES 203
"",
"K1, K2, Q4",D LES 312
"O1, O2",D LES 407
"",
"Q1, Q2",D LAB BASEMENT K03
"Q1, Q2",D LAB BASEMENT K03
"",
"Q3, Q4",D1 LAB K08
"",
"C1, C2",D LES 307
"",
"",
"N1, N2",D LES 106
"",
"N1, N2",C LES 202
"",
"L1, L2",D LES 310
"",
"L1, L2",D LES 310
"",
"L3, L4",C LES 102
"L3, L4",D LES 102
"",
P1-4,D1 LAB K11
P17-20,C LES 201
P29-32,B LES 103
"",
"Q3, Q4",C LES 101
P1-4,D1 LAB K11
"",
"H1, H2, O4",B LES 100
"O1, O2",D LES 308
"K1, K2",D LES 106
"T1, T2",C LES 403
"G1, N1",D LES 308
"N2, M1",B2 LAB 12
"T3, T4",C LES 404
"H3, H4",C LES 404
"",
"G2, I3, I4",B LES 101
"",
"G1, N3, N4",D1 LAB K10
"",
"I1, I2",C LES 102
"M3, M4",C LES 103
"M1, M2",D LES 101
"L1, L2",D LES 102
"Q3, Q4",B LES 100
"I1, I2",D LES 105
"M3, M4",D LES 103
"",
"Z3, Z4",D LES 102
"M1, M2",D LES 305
"L1, L2",C LES 102
"I1, I2",D LES 102
"Z1, Z2",C LES 102
"Z3, Z4",C LES 101
"Q3, Q4",E LES 100
"Q3, Q4",C LES 101
"",
"Q1, Q2, C1, C2",A LES G02
Z1,C LES 309
Z1,D1 LAB 410
Z1,D1 LAB 402
Z1,D1 LAB 403
Z2,C LES 310
Z2,D1 LAB 410
Z2,D1 LAB 414
Z2,D1 LAB 416
G1,D1 LAB 410
G1,D1 LAB 411
G1,D1 LAB 402
L1,D1 LAB 403
L1,D1 LAB 404
L1,D1 LAB 405
L1,D1 LAB 406
L2,D1 LAB 413
L2,D1 LAB 414
L2,D1 LAB 415
L2,D1 LAB 405
Q4,D1 LAB 415
Q4,D1 LAB 416
Q4,D1 LAB 408
Q4,D1 LAB 401
O4,D1 LAB 401
O4,D1 LAB 415
O4,D1 LAB 416
O4,D1 LAB 408
J4,D1 LAB 410
J4,D1 LAB 411
"",
"Z1, Z2, R1, R2",E LES 100
"",
"M1, M2, M3, M4",A LES G02
"M1, M2, J1, J2",E LES 100
"",
"I3, I4",C LES 202
"I3, I4",C LES 202
H1,D1 LAB 414
N2,D LES 408
M3,D LES 411
M4,C LES 307
S2,D1 LAB 404
H3,D1 LAB 416
"",
"I3, I4",C LES 202
"I3, I4",C LES 202
H1,D1 LAB 414
N2,D LES 408
M3,D LES 411
M4,C LES 307
S2,D1 LAB 404
H3,D1 LAB 416
"",
"I1, I2",C LES 204
"I1, I2",C LES 204
"",
"I1, I2",C LES 204
"I1, I2",C LES 204
"",
"",D LES 103
"T1, T2",D LES 103
"",
"T1, T2",C LES 404
"T1, T2",C LES 404
"",
"N1, N2",D1 LAB K09
"N1, N2",D1 LAB K09
"",
T1,C LES 401
"Z3, Z4",D LES 106
T1,C LES 401
"Z3, Z4",D LES 106
"",
"K1, K2",C LES 301
"K1, K2",C LES 301
"",
"M1, M2",D1 LAB K11
Z1,D1 LAB K11
"",
"M1, M2",C LES 203
Z1,C LES 202
"",
"H1, H2, Q3",D LES 202
"H1, H2, Q3",D LES 202
"",
"T1, T2, T3",B LES 104
"T1, T2, T3",D LES 103
"",
"I3, I4",D LAB BASEMENT K01
"",
"H1, H2, J1, J2",D LES 407
"",
"T1, T2",C LES 402
"M1, M2",C LES 204
"",
"L3, L4",E LES 200
"",
"N2, N3, N4",D LES 307
"N2, N3, N4",D LES 308
"N2, N3, N4",D LES 201
"G2, G3, G4",D LES 408
"G2, G3, G4",D LES 106
"G2, G3, G4",D LES 105
"",
"R3, R4, R1, R2",D LES 301
"",
Z1,D LAB BASEMENT K01
Z2,D LAB BASEMENT K01
"I1, L2",D1 LAB 407
"M1, T4",D LES 408
"M4, Q3",D1 LAB 415
"J2, Q4",D1 LAB 405
"J1, Z4",D1 LAB 402
"M2, R1",D1 LAB 406
"C1, O3",C LES 302
"N2, T3",D1 LAB 413
"K3, H4",D1 LAB 409
"M3, Z3",D1 LAB 416
"",
"R3, R4, R1, R2",D LES 301
Q2,D LES 305
T2,D LES 406
I3,D LES 406
"",
"Z1, Q3, Q4",B LES 104
Q1,D LES 403
T1,D LES 304
T3,D LES 304
T4,D LES 304
"",
"Z1, Z2, Z3, Z4",C LES 304
"Z1, Z2, Z3, Z4",C LES 304
"",
"K1, K2, T3, T4",E RING 207
"K1, K2, T3, T4",E RING 207
"",
"K1, K2",D LES 301
"K3, K4",D LES 305
"K1, K2",D LES 301
"K3, K4",D LES 305
"",
"K1, K2",D LES 301
"K3, K4",D LES 305
"K1, K2",D LES 301
"K3, K4",D LES 305
"",
"Q1, Q2",D LES 411
"Q1, Q2",D LES 411
"",
Q1,D LES 312
Q2,D LES 403
Q1,D LES 312
Q2,D LES 403
"",
"Q2, Q3, Q4",B RING 712
"Q2, Q3, Q4",B RING 712
"",
"Q2, Q3, Q4",B RING 712
"Q2, Q3, Q4",B RING 712
Q1,B RING 712
"",
"C1, C2",E LES 100
"",
"H3, H4",B LES 100
"",
"N1, N2",D1 LAB K08
"",
"M1, M2",D LAB BASEMENT K01
"",C LES 101
"",
"G1, G3, G4",A LES G01
"",
"R3, R4",E LES 200
"",
"R3, R4",E LES 100
"",
"R3, R4",C LES 307
"R3, R4",E RING 207
"R3, R4",C LES 308
"",
"MO 14, MO 15, MO
16, MO 17",D LES 102
"",
M4,B LES 101
"Q3, Q4",E LES 200
"",
"R1, R2",D LES 201
O3,D LES 102
O4,D LES 101
"Z3, Z4",D LAB BASEMENT K03
"",
"R1, R2",C LES 402
O3,D LES 102
O4,D LES 101
"Z3, Z4",C LES 401
"",
G1,D2 LAB 115
T2,D1 LAB K12
"H3, H4",D3 LAB 330
"N1, N2",D2 LAB 115
"N1, N2",D2 LAB 116
"",
G1,D2 LAB 115
T2,B LES 101
"H3, H4",D3 LAB 330
"N1, N2",D2 LAB 115
"",
"O1, O2, M1, M2",D LES 106
"Q3, Q4",C LES 204
"",
"O1, O2, M1, M2",D LES 106
"Q3, Q4",C LES 204
"",
"M1, M2, M3, M4",D LES 202
O1,B LES 103
Z1,B LES 103
K1,B LES 103
Z2,D LES 306
N1,D LES 311
T1,D LES 407
Q1,B LES 103
T2,D LES 312
"",
"M1, M2, M3, M4",D LES 202
O1,C LES 302
Z1,B LES 103
K1,B LES 103
Z2,D LES 306
N1,D LES 311
T1,D LES 407
Q1,B LES 103
T2,D LES 312
"",
"M1, M2, M3, M4",D LES 202
O1,B LES 103
Z1,B LES 103
K1,B LES 103
Z2,D LES 306
N1,D LES 311
T1,D LES 407
Q1,B LES 103
T2,D LES 312
"",
"M1, M2, M3, M4",D LES 202
O1,C LES 302
Z1,B LES 103
K1,B LES 103
Z2,D LES 306
N1,D LES 311
T1,D LES 407
Q1,B LES 103
T2,D LES 312
"",
"T1, T2, T3, T4",C LES 307
"T1, T2, T3, T4",C LES 307
"",
"O1, O2, O3, O4",D LES 202
P27-28,D LES 202
"",
"O1, O2, O3, O4",D LES 202
P27-28,D LES 203
"",
"R3, R4, G2",D LAB BASEMENT K01
"O1, O2",C LES 204
"Q1, Q2",D1 LAB K09
"Q1, Q2",D1 LAB K11
"T1, T2",D LES 202
"",
"R3, R4, G2",D LAB BASEMENT K01
"O1, O2",B LES 103
"Q1, Q2",D1 LAB K09
"Q1, Q2",C LES 307
"T1, T2",C LES 202
"",D LAB BASEMENT K02
"N1, N2, N3, N4",D LAB BASEMENT K02
"",
"G3, G4",E LES 203
"M3, M4",D1 LAB 108
"",
"G3, G4",E LES 203
"M3, M4",D1 LAB 108
"",
"L1, L2",C LES 309
"",
"N1, N2, Q3",D LES 106
P13-15,B1 LAB 204
"",
O1,C LES 201
"Q4, O4",E LES 201
"Q4, O4",E LES 202
"Q4, O4",E LES 203
O2,D LES 406
O2,D LES 301
O2,D LES 304
O2,D LES 305
O2,D LES 306
O2,D LES 411
O2,D1 LAB 414
"",
"M1, M2",D LES 102
"J3, J4",D LAB BASEMENT K01
"M1, M2",D LES 102
"",
I2,D LES 408
M4,C LES 309
H3,D LES 410
"",
"M1, M2, J3, J4",D LAB BASEMENT K01
"",
I2,D LES 408
M4,C LES 309
H3,D LES 410
"",
"H1, H2, Q1, Q2",D1 LAB K10
"H1, H2, Q1, Q2",D1 LAB K10
L1,D LES 410
L2,D LES 410
Z3,D1 LAB 412
"",
"H1, H2, Q1, Q2",D1 LAB K10
"H1, H2, Q1, Q2",D1 LAB K10
L1,D LES 410
L2,D LES 410
Z3,D1 LAB 412
"",
"T1, T2, R1, R2",C LES 103
"T1, T2, R1, R2",C LES 103
P6-7,D LAB BASEMENT K01
"S1, S2",D LES 308
"H3, H4",D LES 310
"",
"T1, T2, R1, R2",C LES 103
"T1, T2, R1, R2",C LES 103
P6-7,D LAB BASEMENT K01
"S1, S2",D LES 308
"H3, H4",D LES 310
"",
"Q1, Q2, G3",D1 LAB K08
"Q1, Q2, G3",D1 LAB K08
"Q1, Q2, G3",D1 LAB K08
M3,D LES 310
M3,D LES 311
M3,D LES 312
M3,C LES 301
M3,C LES 309
T1,D LES 311
T1,D LES 312
T1,D1 LAB 414
T1,D1 LAB 415
"",
"Q1, Q2, G3",D1 LAB K08
"Q1, Q2, G3",D1 LAB K08
"Q1, Q2, G3",D1 LAB K08
"",
M3,D LES 310
M3,D LES 311
M3,D LES 312
M3,C LES 307
M3,C LES 309
T1,D LES 311
T1,D LES 312
T1,D1 LAB 414
T1,D1 LAB 415
"",
"K3, K4",C LES 101
"K3, K4",C LES 101
"K3, K4",C LES 101
"",
O2,D1 LAB 408
T1,D LES 104
R2,D1 LAB 409
T3,C LES 203
"",
"K3, K4",C LES 101
"K3, K4",C LES 101
"K3, K4",C LES 101
"",
O2,D1 LAB 408
T1,D LES 104
R2,D1 LAB 409
T3,C LES 203
"",
"H1, H2",C LES 202
R1,C LES 101
"",
"Q3, Q4",D LES 102
"Q3, Q4",D LES 102
"Q3, Q4",D LES 102
O4,D LES 102
"",D LES 201
"Q3, Q4",D LES 201
"Q3, Q4",D LES 201
O4,D LES 201
"",
"R1, R2",D LES 105
T4,D LES 203
"",
S1,D LES 102
S2,D LES 102
P26,E LES 203
P6,E LES 203
P27,E LES 203
P19,E LES 203
P7,E LES 203
T3,C LES 302
H3,D LES 406
Z1,D1 LAB 414
J1,D LES 408
M1,D1 LAB 414
J2,D LES 404
J1,D LES 404
R1,D1 LAB 402
I1,C LES 302
R1,D1 LAB 403
H3,D LES 405
J2,D LES 408
T4,D LES 404
J1,D LES 410
M2,C LES 403
H3,D LES 411
Z2,D1 LAB 401
T3,C LES 310
R1,D1 LAB 401
T3,C LES 403
"",
"O1, O2",E LES 100
"L1, L2",C LES 101
"",
"N1, N2, N3, N4",C LES 401
"N1, N2, N3, N4",C LES 102
"N1, N2, N3, N4",C LES 103
"I1, I2",D LES 106
"I1, I2",D LES 104
"K3, K4",C LES 203
"K3, K4",D1 LAB 408
"I1, I2",D1 LAB 408
"J1, J2",C LES 103
"",
"M1, M2, M3, M4",C LES 202
"M1, M2, M3, M4",D LES 201
"O1, O2, O3, O4",D LES 201
"O1, O2",D1 LAB K08
"O3, O4",C LES 201
"Z1, Z2, Z3, Z4",C LES 401
"Z1, Z2, Z3, Z4",C LES 302
"S1, S2",B LES 103
"S1, S2",D LES 105
"S1, S2",C LES 402
"S1, S2",C LES 401
"S1, S2",C LES 202
"S1, S2",D LES 106
"",
"M1, M2, M3, M4",C LES 202
"O1, O2, O3, O4",D LES 203
"Z1, Z2, Z3, Z4",D LES 202
"Z1, Z2, Z3, Z4",D LES 203
"",
"S1, S2",B LES 103
"S1, S2",D LES 105
"S1, S2",D LES 106
"S1, S2",D1 LAB 408
"",
"H1, H2, H3, H4",D LES 201
"G1, G2, G3, G4",D LES 103
"T1, T2",B LES 103
"T3, T4",D1 LAB 408
"L1, L2",C LES 401
"L1, L2",B LES 104
"L1, L2",D LES 104
"",
"N1, N2, N3, N4",C LES 401
"H1, H2",D LES 201
"N3, N4",D LES 102
"N1, N2, N3, N4",D LES 101
"",
"I1, I2",D LES 203
"I1, I2",D LES 105
"I1, I2",C LES 401
"K3, K4",D1 LAB 408
"K3, K4",D LES 307
"",
"N1, N2, N3, N4",C LES 204
"I1, I2",D LES 203
"K3, K4",D1 LAB 416
"",
"O1, O2, O3, O4",D LES 408
"S1, S2",D1 LAB 414
"",
"Q1, Q2, Q3, Q4",D LES 308
"I3, I4",D LES 203
"",
"N1, N2, N3, N4",C LES 204
"I1, I2",D1 LAB 409
"K3, K4",D1 LAB 416
"",
"L2, L3",C LES 103
"L2, L3",C LES 309
J1,C LES 102
J1,C LES 308
"",C LES 103
"L1, L4",C LES 309
J2,C LES 102
J2,D LES 309
"",
"R2, T3",D LES 310
"R2, T3",D LES 312
"T1, T4",C LES 301
"T1, T4",C LES 302
"",
"L2, L3",C LES 401
"L2, L3",C LES 310
J1,C LES 102
J1,C LES 308
"",
"L1, L4",C LES 401
"L1, L4",D LES 106
J2,C LES 102
J2,D LES 309
"",
"R2, T3",D LES 310
"R2, T3",D LES 312
"T1, T4",C LES 301
"T1, T4",C LES 302
"",
"Q2, Q3",D LES 104
J1,C LES 202
"",
"Q1, Q4",D LES 104
J2,C LES 202
"",
"Q2, Q3",D LES 104
J1,C LES 202
"",
"Q1, Q4",D LES 104
J2,C LES 202
"",
"K1, K2, K3, K4",D LES 101
"T3, T4",D LES 202
"T3, T4",C LES 201
"",
"K1, K2, K3, K4",D LES 101
"T3, T4",B LES 103
"T3, T4",D LAB BASEMENT K01
"",
"Z1, Z2, Z3, Z4",D LES 202
"Z1, Z2, Z3, Z4",D LES 203
"I3, I4",D LES 204
"I3, I4",C LES 203
"",
"Z1, Z2, Z3, Z4",D LES 307
"Z1, Z2, Z3, Z4",D LES 204
"I3, I4",D LES 204
"I3, I4",C LES 203
"",
"M1, M2, J1, J2",D LES 204
"T3, T4",D LES 201
"",
"M1, M2, J1, J2",D LES 204
"T3, T4",D LES 201
"",
R1,C LES 102
P16-19,C LES 204
"",
Q2,C LES 204
Q2,C LES 204
"",
I1,D LES 201
I1,D LES 201
"",
N2,D LES 304
N2,D LES 304
"",
S2,D LES 311
S2,D LES 311
"",
"G1, N1",D LES 304
"G1, N1",D LES 304
"",
H2,C LES 307
H2,C LES 307
"",
H1,D LES 106
H1,D LES 106
"",
K1,D LES 309
K1,D LES 309
"",
Z3,D LES 105
Z3,D LES 105
"",
Z4,D LES 105
Z4,D LES 105
"",
I1,D LES 304
I1,D LES 304
"",
M3,D LES 106
M3,D LES 106
"",
"H3, H4",C LES 301
"H3, H4",C LES 301
"",
"H3, H4",B LES 103
"H3, H4",B LES 103
"",
"H3, H4",B LES 104
"H3, H4",B LES 104
"",
"M2, Q1",C LES 305
"M2, Q1",C LES 305
"",
"N1, N2",D LES 203
"N1, N2",D LES 203
"",
"H3, H4",C LES 302
"",
I2,D LES 306
I2,D LES 305
"",
M4,D LES 102
M4,D LES 102
"",
O4,C LES 101
O4,C LES 101
"",
R3,D LES 304
R3,D LES 304
"",
"K3, K4",D1 LAB K09
"K3, K4",D1 LAB K09
"",
"K3, K4",D1 LAB K10
"K3, K4",D1 LAB K10
"",
"K3, K4",E LES 203
"K3, K4",E LES 203
"",
"Q1, Q2",D LES 309
"",
"Z1, Z2",D LES 311
"",
"T1, T2",D LES 410
"",
"N1, N2",D LES 411
"",
"R1, R2",D LES 307
"",
"Z1, Z2",D LES 309
"",
"Q1, Q2",D LES 203
"",
"T1, T2",D LES 411
"",
"N1, N2",D1 LAB K11
"",
"M3, M4",C LES 310
"",
"S1, S2",D LES 310
"",
"Z1, Z2",D LES 310
"",
"R1, R2",D LES 403
"",
"R1, R2",B LES 103
"",
"R1, R2",D LES 203
"",
"T1, T2",D LES 310
"",
"Q1, Q2",D LES 310
"",
"R1, R2",D LES 306
"",
"I1, I2",D LAB BASEMENT K02
"",
"M1, M2",D LES 308
"",
"M1, M2",C LES 309
"",
"N1, N2",C LES 101
"L1, L2",C LES 202
P29-32,D2 LAB 115
"",
"N1, N2",C LES 101
"L1, L2",C LES 101
P29-32,D2 LAB 115
"",
"N1, N2",To Be Arranged
"L1, L2",D1 LAB K11
P29-32,D2 LAB 115
P29-32,D2 LAB 116
"",
"",
"Z1, Z2, Z3, Z4",E LES 100
P25-28,B2 LAB 119
"",
"G3, G4",C LES 301
"G3, G4",C LES 301
"",
"G3, G4",C LES 301
"G3, G4",C LES 301
"",
"R3, R4",D LES 403
"R1, R2",D LES 415
"",
"R3, R4",D LES 403
"R1, R2",D LES 415
"",D LES 306
"R1, R2",D LES 404
"",
"R3, R4",D LES 305
"R1, R2",D LES 404
"",
"Q1, Q2",D LES 408
"Q1, Q2",D LES 408
O4,D1 LAB 402
"",
"Q1, Q2",D LES 408
"Q1, Q2",D LES 408
O4,D1 LAB 402
"",
"K3, K4, L3, L4",D LAB BASEMENT K02
O1,D1 LAB 405
K1,D1 LAB 412
N2,D LES 309
T2,D1 LAB 411
"",
"K3, K4, L3, L4",A LES G01
O1,D1 LAB 405
K1,D1 LAB 412
N2,D LES 309
T2,D1 LAB 411
Q4,D1 LAB 415
J3,D1 LAB 402
"",
"L1, L2",D LES 306
Z2,D1 LAB 415
"",
"O1, O2, O3, O4",B LES 104
P25-28,C LES 401
"",
"K1, K2, M3, M4",D LES 404
I2,D LES 304
"",
"K3, K4, H3, H4",D LES 407
I1,C LES 310
"",
"O1, O2, O3, O4",D LES 103
P25-28,D LES 103
"",
"M3, M4, G3",C LES 101
"M3, M4, G3",C LES 101
"M3, M4, G3",C LES 101
"",
"K1, K2, R1, R2",D LES 102
"K1, K2, R1, R2",D LES 102
"",
"K1, K2, R1, R2",D LES 102
"K1, K2, R1, R2",D LES 102
"",
"J1, J2",D LES 102
"J1, J2",D LES 102
P27-28,D LES 201
"",
"J1, J2",D LES 102
"J1, J2",D LES 102
P27-28,D LES 201
"",
"I1, I2, L1, L2",C LES 307
"I1, I2, L1, L2",C LES 307
"",
"I1, I2, L1, L2",C LES 307
"I1, I2, L1, L2",C LES 307
"",
"J3, J4",C LES 202
"J3, J4",C LES 202
"",
"M4, T1","APB CHANGE ROOMS
PASSAGE"
"M4, T1","APB CHANGE ROOMS
PASSAGE"
"",
"Q1, Q2, G3, G4",D LES 202
"G1, G2, C3, C4",C LES 202
"",
"H1, H2, J3, J4",C LES 203
"K1, K2, S1, S2",B LES 104
"",
"O1, O2, Q3, Q4",D LES 204
"M1, M2",D LES 304
"T1, T2",D LES 203
"",
"G1, G2, G3, G4, R1,
R2",D LES 101
G1,B LES 101
G2,E LES 100
"G3, G4",A LES G02
"Q1, Q2",C LES 101
"",
"",C1 LAB 227
"",
"J1, J2, C1, C2",D LAB BASEMENT K03
"R1, R2, T3, T4",D LES 103
"R1, R2, T3, T4",C LES 204
"R1, R2, T3, T4",D LES 106
"",
"O1, O2, O3, O4",D LES 203
"Z1, Z2, Z3, Z4",D LES 104
"M1, M2, M3, M4",C LES 203
P1-3,C1 LAB 227
P6-8,C1 LAB 227
"K1, K2, H1, H2, J1, J2",D LES 203
"I1, I2, K3, K4, J1, J2",D LES 202
"",
"M1, M2",B LES 104
"M3, M4",D LES 103
"Z1, Z2, Z3, Z4",D LES 104
P1-3,C1 LAB 227
P6-8,C1 LAB 227
"K1, K2, H1, H2",D LES 310
"K1, K2, H1, H2",D LES 311
"",
"G1, G2",D LES 202
"G3, G4",D1 LAB K10
"N1, N2, M1, M2",C1 LAB 227
"O1, O2, Z1, Z2",C1 LAB 227
"N1, N2, M1, M2",C LES 301
"O1, O2, Z1, Z2",C LES 307
"",
"G1, G2",C LES 101
"G3, G4",E LES 100
